4/01/2015	19:07:20	0.113172006
4/01/2015	19:22:19	0.110530325
4/01/2015	20:43:25	0.094930308
4/01/2015	20:56:16	0.090120855
4/01/2015	21:06:45	0.116299418
5/01/2015	21:07:12	0.070329515
5/01/2015	21:29:34	0.060573347
5/01/2015	21:36:56	0.061571411
5/01/2015	21:41:50	0.063396523
5/01/2015	21:43:29	0.066144474
5/01/2015	21:47:50	0.077905897
5/01/2015	21:51:14	0.074580625
5/01/2015	21:59:20	0.069060752
7/01/2015	17:53:13	0.059609376
7/01/2015	19:38:13	0.053177721
7/01/2015	20:18:11	0.053814811
7/01/2015	21:07:38	0.063103881
8/01/2015	18:08:43	0.069280285
8/01/2015	18:38:42	0.064030033
8/01/2015	18:46:32	0.06245501
8/01/2015	18:53:40	0.06033888
10/01/2015	19:24:32	0.096826194
10/01/2015	19:39:31	0.088754875
10/01/2015	19:54:31	0.086962236
10/01/2015	21:08:54	0.078153056
10/01/2015	21:17:33	0.078647409
10/01/2015	21:24:53	0.078306982
10/01/2015	21:31:10	0.079198395
10/01/2015	21:38:30	0.084620707
10/01/2015	21:43:27	0.086823568
10/01/2015	21:45:07	0.086002604
10/01/2015	21:46:47	0.086311548
13/01/2015	19:55:43	0.054556153
13/01/2015	20:10:43	0.046899061
13/01/2015	20:20:57	0.046870242
13/01/2015	20:46:56	0.04816439
13/01/2015	20:59:39	0.045788599
13/01/2015	21:10:04	0.047742496
13/01/2015	21:18:40	0.047517618
13/01/2015	21:25:59	0.052982447
15/01/2015	13:11:27	0.063114758
15/01/2015	13:26:27	0.060167967
15/01/2015	13:41:27	0.059687135
15/01/2015	21:10:47	0.072816886
19/01/2015	17:57:53	0.075041893
19/01/2015	18:42:54	0.064359636
19/01/2015	18:51:08	0.064709608
19/01/2015	18:57:54	0.063739748
19/01/2015	19:12:52	0.063826191
20/01/2015	18:28:12	0.048335609
20/01/2015	18:43:13	0.043528439
20/01/2015	18:51:04	0.045711362
20/01/2015	19:13:11	0.039054161
20/01/2015	19:28:11	0.039918523
20/01/2015	19:58:11	0.035491399
20/01/2015	20:13:10	0.036872819
20/01/2015	20:23:42	0.033363429
20/01/2015	20:49:25	0.03345291
20/01/2015	21:02:04	0.034586717
23/01/2015	16:59:07	0.038980297
23/01/2015	18:14:07	0.036187483
23/01/2015	18:29:07	0.037344329
23/01/2015	19:29:05	0.034758988
23/01/2015	20:14:05	0.036314164
23/01/2015	20:24:44	0.032411121
1/02/2015	20:01:03	0.073803254
1/02/2015	20:16:02	0.074702836
1/02/2015	21:36:18	0.059450041
1/02/2015	21:48:34	0.061910102
1/02/2015	21:50:13	0.062389685
1/02/2015	21:51:53	0.062375478
1/02/2015	21:57:17	0.063088936
2/02/2015	12:40:11	0.098458031
2/02/2015	13:05:24	0.091430524
2/02/2015	13:16:13	0.089783279
3/02/2015	18:16:23	0.097165483
3/02/2015	18:31:23	0.096976111
3/02/2015	20:16:20	0.083832936
3/02/2015	21:43:48	0.078806058
3/02/2015	21:48:46	0.07627791
3/02/2015	21:54:04	0.076058077
3/02/2015	21:57:21	0.076815147
4/02/2015	16:31:30	0.090320593
4/02/2015	16:46:30	0.093766955
4/02/2015	18:54:23	0.082625382
4/02/2015	19:01:29	0.08407536
4/02/2015	19:16:29	0.081227813
4/02/2015	19:31:29	0.080928092
4/02/2015	20:01:29	0.078688397
4/02/2015	20:16:29	0.087179874
4/02/2015	20:27:16	0.086681975
4/02/2015	21:04:47	0.076490665
4/02/2015	21:14:53	0.072593005
4/02/2015	21:23:14	0.079330708
5/02/2015	19:16:37	0.076329701
5/02/2015	19:31:38	0.089142193
5/02/2015	19:46:37	0.090800973
5/02/2015	20:01:37	0.076360274
5/02/2015	20:27:21	0.078096036
5/02/2015	21:23:17	0.094225994
5/02/2015	21:30:23	0.091686265
5/02/2015	21:36:27	0.077854499
