20/03/2015	18:55	0.0847
22/03/2015	18:40	0.2223
24/03/2015	18:30	0.1375
24/03/2015	15:40	0.1451
26/03/2015	18:15	0.0984
26/03/2015	15:25	0.1942
27/03/2015	19:00	0.1199
28/03/2015	15:15	0.3008
29/03/2015	18:45	0.1589
29/03/2015	15:55	0.1912
30/03/2015	15:00	0.2948
31/03/2015	18:35	0.1405
31/03/2015	15:45	0.1600
3/04/2015	19:05	0.1651
4/04/2015	15:20	0.2916
12/04/2015	19:00	0.1630
13/04/2015	15:15	0.2238
16/04/2015	18:35	0.2099
17/04/2015	19:20	0.1593
19/04/2015	19:05	0.2420
23/04/2015	18:40	0.2220
27/04/2015	18:15	0.0878
27/04/2015	15:25	0.1999
30/04/2015	18:50	0.1034
30/04/2015	15:55	0.1600
1/05/2015	15:00	0.2940
2/05/2015	15:45	0.1124
2/05/2015	18:35	0.1201
3/05/2015	14:50	0.1049
3/05/2015	19:20	0.1166
4/05/2015	18:25	0.1016
4/05/2015	15:35	0.2063
5/05/2015	19:05	0.2430
6/05/2015	15:20	0.1614
7/05/2015	18:55	0.1098
8/05/2015	15:10	0.1980
9/05/2015	18:40	0.0533
10/05/2015	19:25	0.1231
10/05/2015	14:55	0.1307
11/05/2015	15:40	0.1382
12/05/2015	19:10	0.1295
13/05/2015	15:25	0.1817
20/05/2015	15:35	0.2710
21/05/2015	19:05	0.0812
22/05/2015	15:20	0.1241
22/05/2015	18:10	0.1295
23/05/2015	18:55	0.0874
24/05/2015	15:10	0.1368
25/05/2015	15:50	0.1380
26/05/2015	14:55	0.3009
27/05/2015	18:30	0.0461
27/05/2015	15:40	0.1185
28/05/2015	19:10	0.0687
28/05/2015	14:45	0.1545
30/05/2015	19:00	0.1059
31/05/2015	15:15	0.2310
1/06/2015	18:45	0.2083
2/06/2015	15:00	0.2930
3/06/2015	15:45	0.1131
3/06/2015	18:35	0.1358
5/06/2015	15:35	0.2294
6/06/2015	19:05	0.0287
6/06/2015	14:40	0.0333
7/06/2015	18:10	0.0252
7/06/2015	15:20	0.0516
8/06/2015	18:55	0.0088
8/06/2015	16:05	0.0327
9/06/2015	15:10	0.0520
10/06/2015	15:50	0.0749
10/06/2015	18:40	0.0857
11/06/2015	19:25	0.1489
11/06/2015	14:55	0.3104
12/06/2015	15:40	0.1469
13/06/2015	19:10	0.1001
13/06/2015	14:45	0.1195
14/06/2015	15:25	0.0596
14/06/2015	18:15	0.0596
15/06/2015	19:00	0.0935
16/06/2015	15:15	0.1024
17/06/2015	18:45	0.0713
17/06/2015	18:50	0.0987
17/06/2015	16:00	0.1072
18/06/2015	15:00	0.0998
20/06/2015	19:20	0.0643
20/06/2015	14:50	0.1279
21/06/2015	18:25	0.0394
21/06/2015	15:35	0.0429
22/06/2015	14:40	0.0917
23/06/2015	18:10	0.0265
23/06/2015	15:20	0.0525
24/06/2015	18:55	0.0230
24/06/2015	16:05	0.0967
25/06/2015	18:00	0.0550
25/06/2015	15:10	0.0671
26/06/2015	18:40	0.0089
26/06/2015	15:50	0.0711
27/06/2015	14:55	0.2080
28/06/2015	18:30	0.0038
28/06/2015	15:40	0.0482
29/06/2015	19:10	0.0596
29/06/2015	14:45	0.0601
30/06/2015	18:15	0.0538
30/06/2015	15:25	0.0540
1/07/2015	19:00	0.0871
2/07/2015	15:15	0.1228
3/07/2015	18:45	0.1199
5/07/2015	18:35	0.0109
6/07/2015	14:50	0.0960
8/07/2015	19:05	0.0345
9/07/2015	18:10	0.0390
9/07/2015	15:20	0.0634
10/07/2015	18:55	0.0154
10/07/2015	16:05	0.0568
11/07/2015	15:10	0.0563
12/07/2015	18:40	0.0418
12/07/2015	15:50	0.0801
13/07/2015	19:25	0.0755
13/07/2015	14:55	0.1285
14/07/2015	18:30	0.0349
14/07/2015	15:40	0.0969
15/07/2015	14:45	0.1506
16/07/2015	18:15	0.0523
16/07/2015	15:25	0.0807
17/07/2015	19:00	0.0722
18/07/2015	15:15	0.0697
19/07/2015	18:45	0.0128
19/07/2015	16:00	0.0528
20/07/2015	15:05	0.0465
21/07/2015	18:35	0.0075
21/07/2015	15:45	0.0514
22/07/2015	14:50	0.1680
23/07/2015	15:35	0.0476
23/07/2015	18:25	0.0519
23/07/2015	18:20	0.0632
24/07/2015	19:05	0.0730
24/07/2015	14:40	0.0976
25/07/2015	18:10	0.0439
25/07/2015	15:20	0.0694
26/07/2015	18:55	0.0152
26/07/2015	16:05	0.0634
27/07/2015	18:00	0.0470
27/07/2015	15:10	0.0796
28/07/2015	18:40	0.0236
28/07/2015	15:50	0.0636
29/07/2015	14:55	0.0730
29/07/2015	19:25	0.0847
30/07/2015	15:40	0.1163
30/07/2015	18:30	0.1224
1/08/2015	18:15	0.1004
1/08/2015	15:25	0.1044
2/08/2015	19:00	0.1136
3/08/2015	18:05	0.0981
3/08/2015	15:15	0.1090
4/08/2015	18:45	0.0598
4/08/2015	16:00	0.1002
5/08/2015	15:05	0.1374
6/08/2015	18:35	0.0892
6/08/2015	15:45	0.1079
17/08/2015	15:25	0.1288
19/08/2015	15:15	0.0248
19/08/2015	18:05	0.0449
20/08/2015	18:45	0.0195
20/08/2015	16:00	0.1094
21/08/2015	15:05	0.0684
22/08/2015	18:35	0.0555
22/08/2015	15:45	0.0742
23/08/2015	14:50	0.1048
24/08/2015	18:20	0.0569
24/08/2015	15:35	0.0628
26/08/2015	15:20	0.0806
26/08/2015	18:10	0.1210
27/08/2015	18:55	0.0430
27/08/2015	16:05	0.1593
28/08/2015	15:10	0.3340
29/08/2015	18:40	0.0671
29/08/2015	15:50	0.0747
30/08/2015	19:25	0.1379
31/08/2015	15:40	0.2169
31/08/2015	18:30	0.2174
1/09/2015	14:45	0.5963
2/09/2015	18:15	0.1390
5/09/2015	18:45	0.0590
6/09/2015	15:00	0.1769
7/09/2015	18:35	0.0363
7/09/2015	15:45	0.0618
8/09/2015	14:50	0.1146
9/09/2015	15:35	0.0869
9/09/2015	18:20	0.1144
11/09/2015	15:20	0.1926
12/09/2015	16:05	0.2347
15/09/2015	14:55	0.0986
16/09/2015	18:30	0.0373
16/09/2015	15:40	0.0545
17/09/2015	14:45	0.1599
18/09/2015	15:25	0.2004
20/09/2015	18:05	0.1910
20/09/2015	15:15	0.3135
22/09/2015	15:00	0.1190
23/09/2015	18:35	0.1323
23/09/2015	15:45	0.2198
25/09/2015	18:20	0.1119
25/09/2015	15:30	0.3425
29/09/2015	15:10	0.1790
2/10/2015	15:40	0.0908
7/10/2015	18:45	0.0407
7/10/2015	15:55	0.1302
8/10/2015	15:00	0.1713
9/10/2015	18:35	0.0570
9/10/2015	15:45	0.0909
10/10/2015	19:15	0.1754
10/10/2015	14:50	0.2525
11/10/2015	18:20	0.1726
11/10/2015	15:30	0.2635
13/10/2015	18:10	0.1205
13/10/2015	15:20	0.1339
14/10/2015	16:05	0.1441
14/10/2015	18:55	0.2370
15/10/2015	15:10	0.3010
20/10/2015	18:15	0.2070
20/10/2015	15:25	0.2544
24/10/2015	15:00	0.2085
4/11/2015	14:45	0.0634
7/11/2015	15:15	0.3090
10/11/2015	15:45	0.1727
14/11/2015	15:20	0.3230
15/11/2015	18:55	0.1528
15/11/2015	16:05	0.2980
17/11/2015	18:40	0.0436
17/11/2015	15:50	0.2360
18/11/2015	14:55	0.0484
19/11/2015	18:30	0.0220
19/11/2015	15:40	0.0599
24/11/2015	15:55	0.1217
25/11/2015	15:00	0.2540
26/11/2015	15:45	0.0714
27/11/2015	19:15	0.1515
27/11/2015	14:50	0.2943
28/11/2015	18:20	0.1502
28/11/2015	15:35	0.1751
3/12/2015	15:50	0.0898
4/12/2015	14:55	0.2170
5/12/2015	15:40	0.0367
5/12/2015	18:30	0.1102
6/12/2015	14:45	0.0860
6/12/2015	19:10	0.1055
7/12/2015	18:15	0.1187
7/12/2015	15:25	0.2377
11/12/2015	15:00	0.0995
