DATE TIME	AOT_550
2015-03-20 14:36:39	0.0252811023463
2015-03-20 14:42:39	0.0287548859295
2015-03-20 14:45:39	0.0334859860243
2015-03-20 14:48:39	0.0330779337757
2015-03-20 14:51:39	0.0373510056534
2015-03-20 18:39:41	0.0324295996269
2015-03-20 18:42:41	0.0343234035954
2015-03-20 18:45:40	0.0375514194995
2015-03-20 18:48:39	0.0467930978491
2015-03-20 19:21:39	0.0378572379086
2015-03-20 19:24:40	0.037636184177
2015-03-20 19:27:40	0.0330639037735
2015-03-20 19:30:40	0.0312299958115
2015-03-20 19:33:39	0.0314849393372
2015-03-20 19:36:39	0.0338675057469
2015-03-20 19:39:40	0.0335657722799
2015-03-20 19:42:40	0.0364865444612
2015-03-20 20:52:30	0.0492937704312
2015-03-20 21:08:33	0.0391624751196
2015-03-20 21:19:01	0.044681002575
2015-03-20 21:29:43	0.054568426654
2015-03-20 21:31:39	0.0511636181981
2015-03-20 21:33:39	0.0524222361173
2015-03-20 21:36:39	0.0548760076952
2015-03-20 21:38:32	0.0510410368236
2015-03-20 21:42:39	0.0503529890491
2015-03-20 21:44:32	0.0484230714631
2015-03-20 21:48:39	0.048788298547
2015-03-20 21:50:33	0.0471521903116
2015-03-20 21:52:20	0.0467379506088
2015-03-20 22:08:21	0.0515963449247
2015-03-20 22:10:49	0.0521765277085
2015-03-22 18:51:01	0.0145713900523
2015-03-22 19:27:02	0.0250178150231
2015-03-22 19:30:02	0.0219641733127
2015-03-22 19:33:01	0.0257692011627
2015-03-22 19:36:01	0.0250253344883
2015-03-22 19:42:02	0.018224589602
2015-03-22 22:01:49	0.0270217187623
2015-03-22 22:07:34	0.0344552937223
2015-03-23 13:35:42	0.0337950168071
2015-03-23 13:37:36	0.0363133066103
2015-03-23 13:47:46	0.0293367447671
2015-03-23 13:58:36	0.0335190427009
2015-03-23 14:00:32	0.0382149016158
2015-03-23 14:02:42	0.034332821969
2015-03-23 18:56:43	0.0295309248818
2015-03-24 14:38:24	0.0162250885135
2015-03-24 14:41:23	0.0192536160658
2015-03-24 14:44:23	0.0173062146193
2015-03-24 14:47:23	0.0164367286103
2015-03-24 14:50:23	0.0160646436861
2015-03-24 14:53:23	0.0155461325851
2015-03-24 14:56:23	0.0160028440782
2015-03-24 14:59:23	0.0171912900212
2015-03-24 15:02:24	0.0181587668522
2015-03-24 15:05:23	0.0180184874484
2015-03-24 15:08:24	0.0194993364648
2015-03-24 15:59:24	0.0149905314381
2015-03-24 16:02:25	0.0143657801878
2015-03-24 16:05:25	0.0127617296838
2015-03-24 16:08:24	0.0107675738299
2015-03-24 16:20:24	0.012072490377
2015-03-24 16:23:25	0.0145941062674
2015-03-24 16:26:25	0.0146638372722
2015-03-24 16:29:24	0.016397818365
2015-03-24 16:32:25	0.0185459656092
2015-03-24 16:35:25	0.0205672160187
2015-03-24 16:38:24	0.0202385916292
2015-03-24 16:41:24	0.0193057137723
2015-03-24 16:44:24	0.0205744088613
2015-03-24 16:47:25	0.0199105257041
2015-03-24 16:50:25	0.0205636732648
2015-03-24 16:53:24	0.0202835671797
2015-03-24 16:56:24	0.0153526885523
2015-03-24 16:59:24	0.0152691474995
2015-03-24 17:02:24	0.0175569539119
2015-03-24 17:05:25	0.0164868751908
2015-03-24 17:08:25	0.0160298696801
2015-03-24 17:20:24	0.017847628096
2015-03-24 17:23:24	0.0211789749064
2015-03-24 17:26:24	0.0215614743276
2015-03-24 17:29:24	0.0193350145067
2015-03-24 17:32:25	0.0188192572113
2015-03-24 17:35:25	0.0170707148384
2015-03-24 17:38:24	0.0182338742027
2015-03-24 17:41:24	0.017037326413
2015-03-24 17:44:24	0.0171230111972
2015-03-24 17:47:24	0.015744267332
2015-03-24 17:50:24	0.018450167943
2015-03-24 17:53:24	0.01536544828
2015-03-24 17:56:24	0.0147383899468
2015-03-24 17:59:24	0.0150818462173
2015-03-24 18:02:25	0.0163493585074
2015-03-24 18:05:25	0.0179141851122
2015-03-24 18:08:24	0.0191833776212
2015-03-24 18:20:25	0.0180750707534
2015-03-24 18:23:24	0.0179205277451
2015-03-24 18:26:25	0.0171910534722
2015-03-24 18:29:24	0.0156367254155
2015-03-24 18:32:25	0.0169198302988
2015-03-24 18:35:25	0.0188622024724
2015-03-24 18:38:25	0.0192477431328
2015-03-24 18:41:24	0.0191273380017
2015-03-24 18:44:24	0.0220382649364
2015-03-24 18:47:23	0.0278560744769
2015-03-24 18:50:23	0.0276826592906
2015-03-24 19:32:23	0.0456391662533
2015-03-24 19:38:24	0.0421869587853
2015-03-24 19:41:24	0.0489785659251
2015-03-24 19:44:24	0.0448562386895
2015-03-24 19:53:24	0.0367080323384
2015-03-24 19:56:23	0.0414246119322
2015-03-24 20:02:23	0.0371773682932
2015-03-25 17:02:05	0.0301497308487
2015-03-25 17:05:06	0.0248531341546
2015-03-25 18:20:06	0.0158354962014
2015-03-25 18:38:06	0.0170297276227
2015-03-26 15:04:45	0.0335726268131
2015-03-26 15:07:46	0.0254200860913
2015-03-26 15:19:45	0.022196872101
2015-03-26 15:22:46	0.0208842739128
2015-03-26 15:25:46	0.0224286465459
2015-03-26 15:28:46	0.0232288527808
2015-03-26 15:31:46	0.0223593315673
2015-03-26 15:34:46	0.0231771405067
2015-03-26 15:37:46	0.0237501459815
2015-03-26 15:49:47	0.0288957104241
2015-03-26 15:55:46	0.0248133040052
2015-03-26 15:58:46	0.0207263461843
2015-03-26 16:01:47	0.0190759301873
2015-03-26 16:04:47	0.0190798139617
2015-03-26 16:07:46	0.0210337041748
2015-03-26 16:19:46	0.0187855885621
2015-03-26 16:22:47	0.0202065314247
2015-03-26 16:25:47	0.0203205202483
2015-03-26 16:28:46	0.0212668406218
2015-03-26 16:31:47	0.0222504419033
2015-03-26 16:34:47	0.0217121547202
2015-03-26 16:37:46	0.0244141879673
2015-03-26 16:40:46	0.0238016005806
2015-03-26 16:43:46	0.0194761311462
2015-03-26 16:46:47	0.0179588356717
2015-03-26 16:49:47	0.0175180757608
2015-03-26 16:52:46	0.0190215606717
2015-03-26 16:55:46	0.0173118456664
2015-03-26 16:58:46	0.0173635297475
2015-03-26 17:01:48	0.0160601254528
2015-03-26 17:04:47	0.0154988611434
2015-03-26 17:07:47	0.0202297961616
2015-03-26 17:19:46	0.0163723654771
2015-03-26 17:22:46	0.0202804936997
2015-03-26 17:25:46	0.0168213151577
2015-03-26 17:28:46	0.0185946460495
2015-03-26 17:31:47	0.0183297799416
2015-03-26 17:34:47	0.0186732866511
2015-03-26 17:37:46	0.0183294234241
2015-03-26 17:40:46	0.0175402303033
2015-03-26 17:43:46	0.017429482264
2015-03-26 17:46:46	0.0177547532145
2015-03-26 17:49:46	0.0178120900771
2015-03-26 17:52:46	0.0183971261602
2015-03-26 17:55:46	0.0167167561237
2015-03-26 17:58:46	0.0148315181336
2015-03-26 18:01:47	0.0191636299027
2015-03-26 18:04:47	0.0173373934752
2015-03-26 18:07:46	0.0166893095367
2015-03-26 18:19:47	0.0176072492969
2015-03-26 18:22:46	0.0179548298071
2015-03-26 18:25:47	0.0207345864543
2015-03-26 18:28:46	0.0186763895366
2015-03-26 18:31:47	0.0178906422954
2015-03-26 18:34:47	0.0176017521996
2015-03-26 18:37:47	0.0164430765864
2015-03-26 18:40:46	0.0163944883112
2015-03-26 18:43:46	0.0168120085553
2015-03-26 18:46:45	0.0173680480366
2015-03-26 18:49:45	0.0198940969334
2015-03-26 18:52:46	0.01918511733
2015-03-26 18:55:46	0.0200432507029
2015-03-26 18:58:46	0.0212960933212
2015-03-26 19:01:45	0.0197712489264
2015-03-26 19:04:45	0.0200386589456
2015-03-26 19:07:46	0.0213062362692
2015-03-26 19:19:45	0.0375115434141
2015-03-27 15:34:27	0.0495050773357
2015-03-27 15:37:27	0.0497131111548
2015-03-27 15:46:28	0.0380817119004
2015-03-27 15:49:28	0.0391830886918
2015-03-27 15:55:27	0.0469934804457
2015-03-27 16:01:28	0.0398866357293
2015-03-27 16:04:28	0.0377098807567
2015-03-27 16:19:27	0.0386321171408
2015-03-27 16:28:27	0.0306370086303
2015-03-27 16:31:28	0.0323099981247
2015-03-27 16:34:28	0.0446189507963
2015-03-27 16:37:27	0.0498624248933
2015-03-27 16:40:27	0.0456775370642
2015-03-27 16:43:27	0.0509690589435
2015-03-27 16:46:28	0.0640719353451
2015-03-27 16:49:28	0.055555105532
2015-03-27 16:52:27	0.048246355682
2015-03-27 16:55:27	0.0454125356781
2015-03-27 16:58:27	0.0488575997178
2015-03-27 17:01:29	0.0462191984491
2015-03-27 17:04:28	0.0463969041946
2015-03-27 17:07:28	0.0501862650823
2015-03-27 17:19:27	0.0495464418628
2015-03-27 17:22:27	0.0526920448719
2015-03-27 17:25:27	0.0409939641671
2015-03-27 17:28:27	0.0429814006932
2015-03-27 17:31:28	0.0441994740124
2015-03-27 17:34:28	0.0431196588118
2015-03-27 17:37:27	0.0428712080981
2015-03-27 17:40:27	0.0455021818317
2015-03-27 17:43:27	0.044690177116
2015-03-27 17:46:27	0.0421908647461
2015-03-27 17:49:27	0.045394972522
2015-03-27 17:52:27	0.0419654688087
2015-03-27 17:55:27	0.0452039694843
2015-03-27 17:58:27	0.0489901427748
2015-03-27 18:01:28	0.0452702853517
2015-03-27 18:04:28	0.0486471658024
2015-03-27 18:07:27	0.0473589638623
2015-03-27 18:19:28	0.0353563149607
2015-03-27 18:22:27	0.035356881753
2015-03-27 18:25:28	0.0366116963362
2015-03-27 18:28:27	0.0354023890492
2015-03-27 18:31:28	0.0346366801325
2015-03-27 18:34:28	0.0326104750142
2015-03-27 18:37:27	0.0365535975099
2015-03-27 18:40:27	0.0354702593005
2015-03-27 18:43:27	0.0340346672793
2015-03-27 18:46:26	0.0328233206511
2015-03-27 18:49:27	0.0319472589252
2015-03-27 18:52:27	0.0311995052993
2015-03-27 18:55:27	0.0279793962667
2015-03-27 18:58:27	0.0258267691513
2015-03-27 19:01:26	0.0245022658686
2015-03-27 19:04:27	0.026032859347
2015-03-27 19:07:27	0.0303178172756
2015-03-27 19:19:27	0.0219211329795
2015-03-27 19:22:27	0.0242579979674
2015-03-27 19:25:27	0.0295863670288
2015-03-27 19:28:27	0.0303453310488
2015-03-27 19:31:26	0.0309152413261
2015-03-27 19:34:27	0.0312283971712
2015-03-27 19:37:27	0.0328111377589
2015-03-27 19:40:27	0.0345673420805
2015-03-27 19:43:27	0.0359745301258
2015-03-27 19:46:26	0.0455792649606
2015-03-27 19:52:27	0.0594478230797
2015-03-27 19:55:26	0.0598844280669
2015-03-27 19:58:26	0.0406374701062
2015-03-27 20:01:26	0.0365306823516
2015-03-27 20:04:27	0.0341461660552
2015-03-27 20:17:32	0.0449426096938
2015-03-28 14:46:07	0.051539624631
2015-03-28 14:49:08	0.0470742291347
2015-03-28 15:19:08	0.0392458478848
2015-03-28 15:22:08	0.0411300159348
2015-03-28 15:25:08	0.0412027830586
2015-03-28 15:28:08	0.047529888342
2015-03-28 15:37:08	0.048568760528
2015-03-28 15:43:08	0.039076702676
2015-03-28 15:49:09	0.0401359968211
2015-03-28 15:52:08	0.0378505995704
2015-03-28 15:55:08	0.0345113757835
2015-03-28 16:01:09	0.0433213207329
2015-03-29 14:06:48	0.0691723994777
2015-03-29 14:16:42	0.068876598206
2015-03-29 14:26:48	0.0530760173162
2015-03-29 14:39:48	0.0430731125979
2015-03-29 14:42:48	0.0512589406733
2015-03-29 15:18:49	0.0484889264572
2015-03-29 15:21:49	0.0528729242865
2015-03-29 15:24:49	0.0483832042181
2015-03-29 15:27:49	0.0462722548603
2015-03-29 15:30:49	0.0467431146574
2015-03-29 15:36:49	0.0464301941795
2015-03-29 15:39:50	0.0406814285962
2015-03-29 15:42:49	0.0361523888698
2015-03-29 15:45:50	0.0400254678033
2015-03-29 15:48:50	0.037752631277
2015-03-29 15:51:50	0.0360393830243
2015-03-29 15:54:49	0.0367778123379
2015-03-29 15:57:49	0.0358035585168
2015-03-29 16:00:50	0.0359040736177
2015-03-29 16:03:50	0.0332294644798
2015-03-29 16:06:49	0.033791190676
2015-03-29 16:18:49	0.0332563726771
2015-03-29 16:21:49	0.0387262026535
2015-03-29 16:24:50	0.0445237168696
2015-03-29 16:27:49	0.0390767462824
2015-03-29 16:30:50	0.0371707882784
2015-03-29 16:33:50	0.0356005416794
2015-03-29 16:36:49	0.0432733915878
2015-03-29 16:42:49	0.0494780937004
2015-03-29 16:45:50	0.042389857097
2015-03-29 16:48:50	0.0444411205907
2015-03-29 16:51:49	0.0470589744436
2015-03-29 16:54:49	0.046936626049
