27:03:2015	15:34:27	1.16653
27:03:2015	15:37:27	1.174137
27:03:2015	15:46:28	1.143796
27:03:2015	15:49:28	1.163873
27:03:2015	15:55:27	1.186465
27:03:2015	16:01:28	1.167492
27:03:2015	16:04:28	1.153017
27:03:2015	16:19:27	1.165756
27:03:2015	16:28:27	1.133125
27:03:2015	16:31:28	1.123063
27:03:2015	16:34:28	1.142399
27:03:2015	16:37:27	1.167141
27:03:2015	16:40:27	1.158382
27:03:2015	16:43:27	1.154179
27:03:2015	16:46:28	1.175891
27:03:2015	16:49:28	1.144059
27:03:2015	16:52:27	1.131807
27:03:2015	16:55:27	1.095574
27:03:2015	16:58:27	1.112529
27:03:2015	17:01:29	1.106263
27:03:2015	17:04:28	1.108155
27:03:2015	17:07:28	1.127667
27:03:2015	17:19:27	1.131288
27:03:2015	17:22:27	1.141937
27:03:2015	17:25:27	1.121842
27:03:2015	17:28:27	1.147892
27:03:2015	17:31:28	1.148211
27:03:2015	17:34:28	1.138955
27:03:2015	17:37:27	1.13821
27:03:2015	17:40:27	1.162347
27:03:2015	17:43:27	1.165935
27:03:2015	17:46:27	1.182926
27:03:2015	17:49:27	1.189801
27:03:2015	17:52:27	1.188524
27:03:2015	17:55:27	1.178009
27:03:2015	17:58:27	1.205738
27:03:2015	18:01:28	1.185249
27:03:2015	18:04:28	1.202365
27:03:2015	18:07:27	1.201452
27:03:2015	18:19:28	1.122553
27:03:2015	18:22:27	1.11743
27:03:2015	18:25:28	1.130764
27:03:2015	18:28:27	1.11673
27:03:2015	18:31:28	1.125153
27:03:2015	18:34:28	1.116362
27:03:2015	18:37:27	1.126263
27:03:2015	18:40:27	1.110119
27:03:2015	18:43:27	1.09803
27:03:2015	18:46:26	1.089697
27:03:2015	18:49:27	1.08672
27:03:2015	18:52:27	1.066738
27:03:2015	18:55:27	1.045007
27:03:2015	18:58:27	1.008158
27:03:2015	19:01:26	1.002292
27:03:2015	19:04:27	0.997887
27:03:2015	19:07:27	1.001104
27:03:2015	19:19:27	0.950066
27:03:2015	19:22:27	0.972124
27:03:2015	19:25:27	1.033128
27:03:2015	19:28:27	1.021002
27:03:2015	19:31:26	1.011831
27:03:2015	19:34:27	1.004951
27:03:2015	19:37:27	1.002818
27:03:2015	19:40:27	1.03997
27:03:2015	19:43:27	1.038509
27:03:2015	19:46:26	1.04236
27:03:2015	19:52:27	1.060709
27:03:2015	19:55:26	1.066272
27:03:2015	19:58:26	1.077062
27:03:2015	20:01:26	1.04248
27:03:2015	20:04:27	1.011018
27:03:2015	20:17:32	1.078446
28:03:2015	14:46:07	1.258193
28:03:2015	14:49:08	1.241749
28:03:2015	15:19:08	1.239152
28:03:2015	15:22:08	1.259498
28:03:2015	15:25:08	1.265812
28:03:2015	15:28:08	1.278581
28:03:2015	15:37:08	1.280918
28:03:2015	15:43:08	1.246017
28:03:2015	15:49:09	1.230981
28:03:2015	15:52:08	1.219258
28:03:2015	15:55:08	1.197943
28:03:2015	16:01:09	1.199755
29:03:2015	14:06:48	1.245721
29:03:2015	14:16:42	1.238454
29:03:2015	14:26:48	1.231495
29:03:2015	14:39:48	1.208984
29:03:2015	14:42:48	1.210865
29:03:2015	15:18:49	1.240671
29:03:2015	15:21:49	1.25163
29:03:2015	15:24:49	1.223578
29:03:2015	15:27:49	1.223769
29:03:2015	15:30:49	1.219978
29:03:2015	15:36:49	1.234629
29:03:2015	15:39:50	1.219795
29:03:2015	15:42:49	1.209235
29:03:2015	15:45:50	1.228093
29:03:2015	15:48:50	1.215197
29:03:2015	15:51:50	1.217929
29:03:2015	15:54:49	1.207152
29:03:2015	15:57:49	1.217523
29:03:2015	16:00:50	1.224089
29:03:2015	16:03:50	1.195811
29:03:2015	16:06:49	1.194486
29:03:2015	16:18:49	1.187308
29:03:2015	16:21:49	1.186324
29:03:2015	16:24:50	1.206181
29:03:2015	16:27:49	1.196279
29:03:2015	16:30:50	1.179523
29:03:2015	16:33:50	1.15584
29:03:2015	16:36:49	1.186025
29:03:2015	16:42:49	1.231045
29:03:2015	16:45:50	1.215447
29:03:2015	16:48:50	1.223853
29:03:2015	16:51:49	1.212225
29:03:2015	16:54:49	1.238305
29:03:2015	16:57:49	1.248154
29:03:2015	17:00:51	1.23228
29:03:2015	17:03:50	1.192504
29:03:2015	17:06:50	1.236744
29:03:2015	17:21:49	1.247346
29:03:2015	17:24:49	1.243528
29:03:2015	17:30:50	1.223371
29:03:2015	17:33:50	1.208447
29:03:2015	17:36:49	1.225499
29:03:2015	17:39:49	1.253724
29:03:2015	17:45:49	1.228622
29:03:2015	17:48:49	1.207436
29:03:2015	17:51:49	1.1792
29:03:2015	17:54:49	1.181536
29:03:2015	17:57:49	1.222901
29:03:2015	18:03:50	1.233066
29:03:2015	18:06:49	1.211277
29:03:2015	18:18:50	1.177732
29:03:2015	18:21:49	1.179676
29:03:2015	18:24:50	1.168533
29:03:2015	18:27:49	1.166738
29:03:2015	18:33:50	1.139369
29:03:2015	18:36:49	1.187648
30:03:2015	12:42:29	1.094166
30:03:2015	12:45:29	1.10254
30:03:2015	12:48:29	1.098333
30:03:2015	12:50:46	1.093066
30:03:2015	12:54:29	1.100979
30:03:2015	12:57:29	1.107112
30:03:2015	13:00:29	1.101685
30:03:2015	13:02:23	1.101658
30:03:2015	13:06:29	1.110922
30:03:2015	13:09:29	1.10642
30:03:2015	13:12:29	1.113786
30:03:2015	13:14:26	1.121709
30:03:2015	13:24:51	1.109726
30:03:2015	13:36:29	1.105411
30:03:2015	13:38:23	1.106664
30:03:2015	13:48:11	1.126589
30:03:2015	13:58:16	1.131307
30:03:2015	14:00:29	1.141633
30:03:2015	14:03:30	1.135224
30:03:2015	14:06:29	1.137454
30:03:2015	14:16:17	1.148718
30:03:2015	14:26:26	1.163607
30:03:2015	14:30:29	1.170083
30:03:2015	14:33:30	1.173984
30:03:2015	14:36:30	1.182336
30:03:2015	14:39:29	1.188165
30:03:2015	14:42:29	1.183672
30:03:2015	14:45:29	1.195278
30:03:2015	14:48:30	1.188504
30:03:2015	14:51:29	1.180852
30:03:2015	14:54:29	1.195425
30:03:2015	14:57:29	1.176523
30:03:2015	15:00:30	1.184839
30:03:2015	15:03:30	1.172971
30:03:2015	15:06:30	1.173167
30:03:2015	15:18:30	1.176333
30:03:2015	15:21:30	1.154096
30:03:2015	15:24:30	1.145382
30:03:2015	15:30:30	1.14376
30:03:2015	15:33:30	1.120807
30:03:2015	15:36:30	1.111412
30:03:2015	15:39:31	1.119006
30:03:2015	15:42:30	1.113168
30:03:2015	15:45:31	1.123547
30:03:2015	15:51:31	1.114427
30:03:2015	15:54:30	1.144196
30:03:2015	15:57:30	1.159154
30:03:2015	16:00:31	1.145854
30:03:2015	16:03:31	1.159066
30:03:2015	16:06:30	1.181426
30:03:2015	16:21:30	1.182281
30:03:2015	16:24:31	1.144769
30:03:2015	16:27:30	1.126085
30:03:2015	16:30:31	1.137424
30:03:2015	16:33:31	1.154081
30:03:2015	16:36:30	1.163307
30:03:2015	16:39:30	1.165657
30:03:2015	16:42:30	1.140041
30:03:2015	16:45:31	1.129324
30:03:2015	16:48:31	1.106853
30:03:2015	16:51:30	1.100589
30:03:2015	16:54:30	1.07828
30:03:2015	16:57:30	1.09551
30:03:2015	17:00:32	1.109433
30:03:2015	17:03:31	1.081793
30:03:2015	17:06:31	1.109483
30:03:2015	17:18:30	1.134306
30:03:2015	17:21:30	1.084327
30:03:2015	17:24:30	1.104056
30:03:2015	17:27:30	1.134422
30:03:2015	17:30:31	1.103998
30:03:2015	17:33:31	1.082305
30:03:2015	17:36:30	1.096169
30:03:2015	17:39:30	1.095522
30:03:2015	17:42:30	1.105885
30:03:2015	17:45:30	1.067642
30:03:2015	17:48:30	1.059984
30:03:2015	17:51:30	1.052203
30:03:2015	17:54:30	1.109856
30:03:2015	18:06:30	1.165904
30:03:2015	19:33:30	1.194851
30:03:2015	19:36:30	1.224864
30:03:2015	19:42:30	1.225463
31:03:2015	14:51:10	1.071003
31:03:2015	15:00:10	1.078042
31:03:2015	15:03:11	1.100736
31:03:2015	15:06:11	1.101575
31:03:2015	15:39:11	1.11065
31:03:2015	15:42:11	1.145177
31:03:2015	16:06:11	1.174266
31:03:2015	16:18:11	1.14733
31:03:2015	16:21:11	1.135237
31:03:2015	16:24:12	1.134603
31:03:2015	16:27:11	1.157341
31:03:2015	16:30:12	1.164214
31:03:2015	16:33:12	1.166278
31:03:2015	16:36:11	1.156247
31:03:2015	16:39:11	1.143922
31:03:2015	16:42:11	1.156434
31:03:2015	16:45:12	1.163309
31:03:2015	16:48:12	1.149293
31:03:2015	16:51:11	1.129248
31:03:2015	16:54:11	1.120795
31:03:2015	16:57:11	1.121809
31:03:2015	17:00:13	1.116028
31:03:2015	17:03:12	1.091
31:03:2015	17:06:12	1.095531
31:03:2015	17:21:11	1.117674
31:03:2015	17:24:11	1.065948
31:03:2015	17:27:11	1.0471
31:03:2015	17:30:12	1.051121
31:03:2015	17:33:12	1.096044
31:03:2015	17:36:11	1.105222
31:03:2015	17:45:11	1.066431
31:03:2015	17:48:11	1.091058
31:03:2015	17:51:11	1.100607
31:03:2015	17:54:11	1.081316
31:03:2015	17:57:11	1.088465
31:03:2015	18:00:11	1.108068
31:03:2015	18:03:12	1.094958
31:03:2015	18:06:11	1.107094
31:03:2015	18:18:12	1.077906
31:03:2015	18:24:12	1.130326
31:03:2015	18:27:11	1.140961
31:03:2015	18:30:12	1.126982
31:03:2015	18:33:11	1.135256
31:03:2015	18:36:11	1.089622
31:03:2015	18:42:11	1.039716
31:03:2015	18:45:10	1.029096
31:03:2015	18:48:11	1.042332
31:03:2015	18:51:11	1.048799
31:03:2015	18:54:11	1.037117
31:03:2015	18:57:11	1.02931
31:03:2015	19:00:10	1.029961
31:03:2015	19:03:11	1.047329
31:03:2015	19:06:11	1.042277
31:03:2015	19:18:11	1.092476
31:03:2015	19:21:11	1.050625
31:03:2015	19:24:11	1.027446
31:03:2015	19:27:11	1.032593
31:03:2015	19:30:10	1.036035
31:03:2015	20:45:20	0.967113
31:03:2015	20:57:09	1.018802
31:03:2015	20:59:07	1.004837
31:03:2015	21:10:18	0.998704
31:03:2015	21:21:56	0.964986
31:03:2015	21:24:05	0.962808
31:03:2015	21:27:10	0.962188
02:04:2015	20:29:32	1.344748
02:04:2015	21:28:27	1.290105
02:04:2015	21:32:33	1.298922
02:04:2015	21:35:21	1.289403
02:04:2015	21:38:33	1.292944
02:04:2015	21:41:23	1.289398
02:04:2015	21:52:21	1.282034
03:04:2015	11:56:12	1.202735
03:04:2015	11:58:05	1.205874
03:04:2015	12:02:13	1.209895
03:04:2015	12:04:06	1.214126
03:04:2015	12:08:13	1.218901
03:04:2015	12:10:05	1.221687
03:04:2015	12:21:11	1.222144
03:04:2015	12:23:05	1.220767
03:04:2015	12:25:02	1.224803
03:04:2015	12:26:56	1.223027
03:04:2015	12:29:14	1.221214
03:04:2015	12:31:07	1.222657
03:04:2015	12:41:23	1.237591
03:04:2015	12:51:51	1.238492
03:04:2015	13:23:29	1.236984
03:04:2015	13:35:14	1.248886
03:04:2015	13:38:14	1.245382
03:04:2015	13:40:08	1.24585
03:04:2015	13:50:00	1.254832
03:04:2015	14:05:14	1.267072
03:04:2015	14:15:14	1.249816
03:04:2015	14:25:20	1.260494
03:04:2015	14:29:15	1.253402
03:04:2015	14:32:14	1.249176
03:04:2015	14:35:14	1.242692
03:04:2015	14:38:14	1.246585
03:04:2015	14:41:15	1.247146
03:04:2015	14:44:14	1.251516
03:04:2015	14:47:14	1.253343
03:04:2015	14:50:14	1.249452
03:04:2015	14:53:14	1.253173
03:04:2015	14:56:14	1.254229
03:04:2015	14:59:14	1.251443
03:04:2015	15:05:15	1.233822
03:04:2015	15:17:14	1.248466
03:04:2015	15:23:14	1.238752
03:04:2015	15:26:15	1.22582
03:04:2015	15:29:15	1.218994
03:04:2015	15:32:15	1.208405
03:04:2015	15:35:15	1.209891
03:04:2015	15:38:15	1.225228
03:04:2015	15:41:15	1.221587
03:04:2015	15:44:15	1.211011
03:04:2015	15:47:16	1.18401
03:04:2015	15:50:16	1.183838
03:04:2015	15:53:16	1.181575
03:04:2015	15:56:16	1.180292
03:04:2015	15:59:16	1.197149
03:04:2015	16:02:16	1.207488
03:04:2015	16:05:16	1.23146
03:04:2015	16:17:15	1.251453
03:04:2015	16:20:15	1.261004
03:04:2015	16:23:16	1.271764
03:04:2015	16:32:16	1.282417
03:04:2015	16:35:16	1.274187
03:04:2015	16:38:16	1.274884
03:04:2015	16:41:16	1.272474
03:04:2015	16:44:16	1.278361
03:04:2015	16:47:16	1.297239
03:04:2015	16:50:16	1.264823
03:04:2015	16:53:16	1.246889
03:04:2015	16:56:16	1.219743
03:04:2015	16:59:16	1.193677
03:04:2015	17:02:16	1.192836
03:04:2015	17:05:17	1.210562
03:04:2015	17:17:15	1.243937
03:04:2015	17:20:15	1.24336
03:04:2015	17:23:16	1.252276
03:04:2015	17:26:16	1.239757
03:04:2015	17:29:16	1.21795
03:04:2015	17:32:16	1.216109
03:04:2015	17:35:16	1.211482
03:04:2015	17:38:16	1.222188
03:04:2015	17:41:16	1.212637
03:04:2015	17:44:16	1.231231
03:04:2015	17:47:15	1.248899
03:04:2015	17:50:15	1.242365
03:04:2015	17:53:16	1.284175
03:04:2015	17:56:16	1.293061
03:04:2015	18:02:16	1.299667
03:04:2015	18:05:16	1.275212
03:04:2015	18:17:16	1.25303
03:04:2015	18:20:16	1.246464
03:04:2015	18:23:16	1.255869
03:04:2015	18:26:16	1.250854
03:04:2015	18:29:15	1.254267
03:04:2015	18:32:15	1.238223
03:04:2015	18:35:15	1.230542
03:04:2015	18:50:14	1.249572
03:04:2015	18:56:15	1.291559
03:04:2015	21:52:08	1.178441
03:04:2015	21:54:30	1.156807
04:04:2015	14:19:56	1.30832
04:04:2015	14:22:57	1.313244
04:04:2015	14:28:57	1.309497
04:04:2015	14:31:57	1.309394
04:04:2015	14:34:57	1.310782
04:04:2015	14:37:57	1.315962
04:04:2015	14:40:57	1.340705
04:04:2015	14:43:57	1.338297
04:04:2015	14:46:57	1.339692
04:04:2015	14:49:56	1.332699
04:04:2015	14:58:56	1.329267
04:04:2015	15:55:58	1.365628
04:04:2015	16:31:58	1.363382
04:04:2015	16:34:58	1.34781
04:04:2015	16:37:58	1.345252
04:04:2015	16:40:58	1.352502
04:04:2015	16:49:58	1.369443
06:04:2015	16:34:21	1.426505
06:04:2015	16:37:21	1.440009
06:04:2015	16:40:20	1.429015
06:04:2015	17:19:20	1.430631
06:04:2015	17:22:20	1.426362
06:04:2015	17:31:21	1.419362
06:04:2015	17:40:20	1.405538
06:04:2015	17:52:20	1.428426
06:04:2015	17:55:20	1.422257
06:04:2015	17:58:20	1.422975
06:04:2015	18:01:21	1.406549
06:04:2015	18:16:21	1.423121
06:04:2015	18:22:20	1.404982
06:04:2015	18:25:20	1.39894
06:04:2015	18:55:20	1.361676
06:04:2015	19:04:20	1.375637
06:04:2015	19:16:19	1.363466
06:04:2015	19:19:20	1.371144
06:04:2015	19:28:20	1.384039
06:04:2015	19:40:20	1.337573
06:04:2015	19:49:20	1.355897
06:04:2015	19:52:20	1.350153
06:04:2015	19:55:20	1.358095
06:04:2015	19:58:19	1.350335
06:04:2015	20:01:19	1.354074
07:04:2015	17:19:03	1.36313
07:04:2015	17:40:04	1.35956
07:04:2015	17:43:03	1.355524
07:04:2015	17:46:03	1.353148
07:04:2015	18:01:04	1.369622
07:04:2015	18:04:03	1.381899
07:04:2015	18:16:04	1.402817
07:04:2015	21:40:42	1.318361
08:04:2015	15:36:45	1.306729
08:04:2015	15:39:45	1.291102
08:04:2015	15:42:45	1.276313
08:04:2015	15:48:45	1.276377
08:04:2015	16:27:46	1.271769
08:04:2015	16:42:45	1.292323
08:04:2015	16:45:46	1.284173
08:04:2015	16:48:46	1.262117
08:04:2015	16:51:46	1.25419
08:04:2015	16:54:45	1.25509
08:04:2015	16:57:47	1.277436
08:04:2015	17:00:46	1.246865
08:04:2015	17:03:46	1.252465
08:04:2015	17:18:45	1.250358
08:04:2015	17:21:45	1.235065
08:04:2015	17:24:45	1.24252
08:04:2015	17:27:45	1.224404
08:04:2015	17:30:46	1.242124
08:04:2015	17:33:46	1.240978
08:04:2015	17:36:46	1.202914
08:04:2015	17:39:45	1.228835
08:04:2015	17:42:45	1.209768
08:04:2015	17:45:46	1.204195
08:04:2015	17:48:45	1.213322
08:04:2015	17:51:45	1.192491
08:04:2015	17:54:45	1.16399
08:04:2015	17:57:45	1.156443
08:04:2015	18:00:46	1.189895
08:04:2015	18:03:46	1.218243
08:04:2015	18:15:46	1.179646
08:04:2015	18:18:45	1.145134
08:04:2015	18:21:45	1.124624
08:04:2015	18:24:45	1.118252
08:04:2015	18:27:45	1.124553
12:04:2015	14:59:39	1.1265
12:04:2015	15:02:39	1.132044
12:04:2015	15:14:39	1.100095
12:04:2015	15:17:39	1.089727
12:04:2015	15:20:40	1.103233
12:04:2015	15:23:40	1.106593
12:04:2015	15:26:40	1.137754
12:04:2015	15:29:40	1.165605
12:04:2015	15:32:40	1.16617
12:04:2015	15:35:40	1.150601
12:04:2015	15:38:40	1.137434
12:04:2015	15:41:40	1.115644
12:04:2015	15:44:40	1.126573
12:04:2015	15:47:39	1.113131
12:04:2015	15:50:40	1.117602
12:04:2015	15:53:40	1.108333
12:04:2015	15:56:40	1.121826
12:04:2015	15:59:41	1.158587
12:04:2015	16:02:40	1.181496
12:04:2015	16:14:41	1.171419
12:04:2015	16:17:40	1.195743
12:04:2015	16:20:40	1.169495
12:04:2015	16:23:40	1.171425
12:04:2015	16:26:40	1.177147
12:04:2015	16:29:41	1.205916
12:04:2015	16:35:41	1.230617
12:04:2015	16:38:40	1.229695
12:04:2015	16:44:41	1.202739
12:04:2015	16:47:40	1.196761
12:04:2015	16:50:40	1.182716
12:04:2015	16:53:40	1.230281
12:04:2015	16:56:42	1.226976
12:04:2015	16:59:42	1.22554
12:04:2015	17:02:42	1.226245
12:04:2015	17:29:41	1.199402
12:04:2015	17:32:40	1.20305
12:04:2015	17:35:40	1.211358
12:04:2015	17:38:40	1.228806
12:04:2015	18:23:40	1.187889
12:04:2015	18:29:40	1.169892
13:04:2015	14:22:05	1.238348
13:04:2015	14:26:24	1.242686
13:04:2015	14:44:23	1.242476
13:04:2015	14:47:23	1.241305
13:04:2015	14:50:23	1.2259
13:04:2015	14:53:23	1.249401
13:04:2015	15:02:24	1.229432
13:04:2015	15:14:24	1.21099
13:04:2015	15:29:24	1.178787
13:04:2015	15:32:24	1.185025
13:04:2015	15:35:24	1.210319
13:04:2015	15:38:24	1.217569
13:04:2015	15:41:24	1.196208
13:04:2015	15:44:24	1.182575
13:04:2015	15:47:24	1.187334
13:04:2015	15:50:23	1.201801
13:04:2015	15:53:24	1.199648
13:04:2015	15:56:24	1.182775
13:04:2015	15:59:24	1.198041
13:04:2015	16:02:25	1.189083
13:04:2015	16:14:24	1.217821
13:04:2015	16:17:24	1.193844
13:04:2015	16:20:24	1.198071
13:04:2015	16:23:25	1.180148
13:04:2015	16:26:25	1.170721
13:04:2015	16:29:24	1.142255
13:04:2015	16:32:25	1.161921
13:04:2015	16:35:25	1.19291
13:04:2015	16:38:24	1.21064
13:04:2015	16:41:24	1.221441
13:04:2015	16:44:24	1.210991
13:04:2015	16:47:25	1.21185
13:04:2015	16:50:25	1.203085
13:04:2015	16:53:24	1.170484
13:04:2015	16:56:25	1.19139
13:04:2015	16:59:26	1.196322
13:04:2015	17:02:26	1.177864
13:04:2015	17:14:24	1.135104
13:04:2015	17:17:24	1.123052
13:04:2015	17:20:24	1.095969
13:04:2015	17:23:24	1.075977
13:04:2015	17:26:24	1.077181
13:04:2015	17:29:24	1.076633
13:04:2015	17:32:25	1.101335
13:04:2015	17:35:25	1.100397
13:04:2015	17:38:24	1.120336
13:04:2015	17:41:24	1.09551
13:04:2015	17:44:24	1.109071
13:04:2015	17:47:24	1.118787
13:04:2015	17:50:24	1.163097
13:04:2015	17:53:24	1.153651
13:04:2015	17:56:24	1.172358
13:04:2015	17:59:24	1.160309
13:04:2015	18:02:25	1.162186
13:04:2015	18:14:24	1.154271
13:04:2015	18:17:23	1.186626
13:04:2015	18:20:23	1.198835
13:04:2015	18:23:24	1.202609
13:04:2015	18:26:24	1.208253
13:04:2015	18:29:24	1.23523
13:04:2015	18:38:24	1.246029
13:04:2015	18:41:24	1.232921
13:04:2015	18:44:24	1.236211
13:04:2015	18:47:23	1.234906
13:04:2015	18:50:23	1.247533
13:04:2015	18:53:24	1.285897
13:04:2015	18:56:24	1.2697
13:04:2015	18:59:24	1.27524
13:04:2015	19:02:23	1.27239
13:04:2015	19:17:23	1.225869
13:04:2015	19:38:24	1.259505
13:04:2015	19:47:23	1.264358
13:04:2015	19:53:24	1.267791
13:04:2015	19:59:23	1.233458
13:04:2015	20:02:23	1.244774
13:04:2015	20:12:39	1.217331
13:04:2015	20:59:38	1.142993
13:04:2015	21:23:22	1.175314
13:04:2015	21:28:18	1.155328
15:04:2015	18:40:53	1.302926
15:04:2015	18:43:53	1.292278
